spotify_id,name,followers,popularity,genres,chart_hits
0xA8Rmfl9di0sVaPl9AyR9,DJ Yuri Martins,101305.0,49,[],
6B0tiYh9aXjEkmNp6LhGjk,Raya Real,101274.0,46,"['flamenco', 'pop flamenco', 'rumba', 'sevillanas']",['es (1)']
6eYFryfcEu3QSq59D62wZQ,Brendon Urie,101272.0,63,[],
3hWKGRKwr78bhxvErSJBdu,El Super Nuevo,101249.0,45,"['dembow', 'dominican pop', 'rap dominicano']",['do (5)']
7EEiVZvj6RCEtVX2F2pyxu,Slim Jxmmi,101089.0,58,['trap'],
1mU61l2mcjEFraXZLpvVMo,Matthew Koma,101041.0,57,['pop edm'],"['us (1)', 'bo (1)', 'bg (1)', 'ca (1)', 'cz (1)', 'sv (1)', 'ee (1)', 'gr (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'it (1)', 'lv (1)', 'lt (2)', 'my (1)', 'mt (1)', 'mx (1)', 'pa (1)', 'py (1)', 'ph (1)', 'pl (2)', 'ro (1)', 'sg (1)', 'sk (1)', 'ch (1)', 'tw (1)', 'tr (1)', 'uy (1)']"
2f0ffZ1gPxazVKo0TossWj,Natalia Nykiel,101014.0,44,"['polish alternative', 'polish pop']",['pl (3)']
7KkqUt65v6LMtR369OQ6FB,Jonathan Groff,100985.0,62,"['hollywood', 'show tunes']","['us (2)', 'gb (1)', 'hk (1)', 'my (1)', 'ph (1)', 'sg (1)', 'tw (1)']"
5SUSe6NpDjc6BNKX8Dx0hj,Aura Dione,100874.0,46,['scandipop'],['dk (3)']
6fFfnKGVI6X3lkCr8Qw1g1,KXNG Crooked,100814.0,54,['cali rap'],
7HjGPPtdNuHcK8crc7iNkn,Ian Munsick,100780.0,62,"['contemporary country', 'wyoming roots']",
2zJ8chFLjiBHRNchfevMRI,SNBRN,100622.0,52,"['bass house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']","['us (1)', 'gb (1)', 'ar (1)', 'au (1)', 'be (1)', 'bo (1)', 'br (1)', 'bg (1)', 'ca (1)', 'cz (1)', 'do (1)', 'ee (1)', 'fi (2)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (2)', 'lu (1)', 'my (1)', 'mt (1)', 'mx (1)', 'nl (1)', 'nz (1)', 'no (2)', 'pa (1)', 'py (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'sg (1)', 'sk (1)', 'se (1)', 'ch (1)', 'tw (1)', 'tr (1)', 'uy (1)']"
1YYp1qwJ7EAitFINQ7gOKV,Kiko Rodriguez,100562.0,50,"['bachata', 'bachata dominicana', 'tropical']",
7rewR1TVjhisjI6gauUamf,The Crystals,100528.0,49,"['brill building pop', 'bubblegum pop', 'classic girl group', 'rock-and-roll', 'rockabilly', 'soul']","['gb (1)', 'ie (1)']"
7qM9nMv6HFHFUpiN034R3z,SonaOne,100506.0,48,"['malay rap', 'malaysian hip hop']",['my (3)']
3aD9K1zaLQ3G7yp9XV5E4D,Isac Elliot,100502.0,52,"['finnish dance pop', 'finnish hip hop', 'finnish pop']","['ee (13)', 'fi (28)', 'no (9)', 'se (1)']"
4SJSGUVZ04tezaGrxc96EE,Lisa Ekdahl,100454.0,49,"['classic swedish pop', 'swedish jazz']",['se (4)']
32rAgIN6jhUQYhyoKa8agj,Valete,100244.0,38,['hip hop tuga'],['pt (6)']
39fT56OHEL2E98zDKrqBsC,Nikhil D'Souza,100176.0,60,"['desi pop', 'indian indie', 'modern bollywood']",
74HomvqoUecDcUPRespyqg,Suspekt,100131.0,52,"['danish hip hop', 'danish pop']",['dk (33)']
0zoMmzmyi8N8LwzhyXPvtk,Mara Sattei,100127.0,63,"['italian hip hop', 'italian pop']",['it (9)']
3B53VdSraW2MeEeLYAvEs1,Luis Silva,100074.0,45,"['classic venezuelan pop', 'folklore venezolano', 'musica llanera', 'pop reggaeton', 'tropical']",
0Dc2rdPzleezxhvQhQbXuS,Idris Elba,99868.0,56,['uk tech house'],
0lzYw5xI9jgMg8O5i4bTre,LouiVos,99747.0,51,"['dutch hip hop', 'dutch rap pop', 'ritmo kombina']","['be (1)', 'nl (39)']"
2qn4hIXsvRUyFoboMi31XB,Rolf Zuckowski,99690.0,55,"[""children's music"", 'kindermusik']","['at (1)', 'de (5)', 'ch (1)']"
4DdazUhIad0cymOHGifQO6,Cortesia Da Casa,99673.0,48,['brazilian hip hop'],
0dT2U2jUx6OmKlyeQOH8AK,ShooterGang Kony,99489.0,57,"['cali rap', 'detroit trap', 'viral rap']",
1I74GELlem5XmPTKYIdb3i,Renne Dang,99444.0,46,"['czech hip hop', 'czsk hip hop']","['cz (38)', 'sk (1)']"
11k3Y6uyixbyGfgPl8qZTZ,raissa anggiani,99367.0,59,"['indonesian lo-fi pop', 'indonesian pop']",['id (2)']
6S3KljEiIOWoLMUyZrkQUc,Marnik,99347.0,57,['electro house'],"['fr (1)', 'lu (1)']"
3RpJ6OyOnaXRFRXSirgQa6,Jericho Rosales,99197.0,47,['opm'],['ph (1)']
4hKoG9QvxsFDLIntc6tZ0g,Jacin Trill,99190.0,40,"['dutch hip hop', 'vlaamse rap']","['be (3)', 'nl (37)']"
5xduTT7FbesL8fMuEKIqtB,Kleo Dibah,99043.0,45,['sertanejo pop'],
26XzvosH2cl8Re6KSo9m8Z,ZieZie,98804.0,57,['uk hip hop'],"['gb (3)', 'ie (2)']"
0GykMtlKoc68Hj2jwZLXul,Nosowska,98696.0,44,"['polish alternative', 'polish pop']",['pl (2)']
5uRfU4LuGDkxzZ86uCXQY8,Brings,98674.0,49,"['german pop', 'german rock', 'karneval', 'kolsche karneval', 'partyschlager']",['de (2)']
09EYYUcfEDOvj3D5f45L99,MC Ingryd,98518.0,45,['funk 150 bpm'],"['br (1)', 'pt (1)']"
52O8ovyvtivDfePoUUwcOa,Gam Wichayanee,98507.0,28,['thai worship'],['th (2)']
0RENwV6Phsp2y8nnFJ54UC,Tredici Pietro,98497.0,49,"['italian hip hop', 'italian indie pop']",['it (3)']
3k13k6CGv7MidIBUoqvUsN,Randolph,98472.0,47,"['social media pop', 'uk hip hop']",
1C60viSZv6BoYtrnkZ44g5,Nadia Ali,98350.0,51,"['edm', 'vocal trance']",
3O5HD95HTEPgoPFOjAb7yV,DripReport,98153.0,54,['viral rap'],"['us (1)', 'gb (1)', 'ar (1)', 'au (1)', 'at (1)', 'be (1)', 'bo (1)', 'bg (1)', 'ca (1)', 'cl (1)', 'cr (1)', 'cy (2)', 'cz (1)', 'dk (1)', 'do (1)', 'ec (1)', 'eg (1)', 'sv (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'gt (1)', 'hn (1)', 'hu (1)', 'is (1)', 'in (2)', 'id (1)', 'ie (1)', 'il (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (2)', 'mx (1)', 'ma (1)', 'nl (1)', 'nz (1)', 'ni (1)', 'no (1)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (1)', 'pt (1)', 'ro (1)', 'sa (1)', 'sg (1)', 'sk (1)', 'za (1)', 'es (1)', 'se (1)', 'ch (1)', 'th (1)', 'ae (2)']"
7wzaSKTsjE9HnuDuZTX452,Arlissa,98081.0,47,['uk pop'],"['gb (1)', 'bg (1)', 'ee (1)', 'hu (1)', 'ie (1)', 'lt (1)', 'mt (1)', 'no (1)', 'se (1)', 'th (1)']"
1aSwrSGBNGMLn9ymttfRkk,Lido,98079.0,50,"['future bass', 'norwegian pop', 'vapor twitch']",['no (1)']
39S7Y72G0tdDPy2INGFicV,Sara Farell,98027.0,52,"['acoustic cover', 'channel pop', 'neo mellow', 'viral pop']","['is (1)', 'no (2)']"
4z0EquFxDCtiHuPGiWDCq1,Gabriela Bee,97909.0,41,[],
4mkCQKEe89EI0kn0Q7tMyK,Alba Reche,97879.0,51,"['latin talent show', 'latin viral pop']",['es (11)']
3n51Vz9Zb9aFmoXmXZ50El,Henkie T,97875.0,58,"['dutch hip hop', 'dutch rap pop']","['be (2)', 'nl (27)']"
4XDJurjQCnWLlE7KLZCT9x,Samuel Barber,97778.0,49,"['american modern classical', 'classical']",
2jaVCQfZPwNR2Z7Y7grFdA,Alper Ayyıldız,97773.0,45,['turkish hip hop'],['tr (1)']
4PjY2961rc0MHE9zHYWEnH,9m88,97671.0,49,"['chinese indie', 'chinese r&b', 'mandopop', 'taiwan pop']",['tw (12)']
4Wjf8diP59VmPG7fi4y724,Cedric Gervais,97662.0,63,"['edm', 'electro house', 'house']",
2LY0E3xg8svCVYXVNTze5T,Vanic,97384.0,48,"['bass trap', 'edm', 'electronic trap', 'future bass', 'pop edm', 'vapor twitch']",['ca (1)']
4nx8ehrFiCOmWgebUKshDV,Broken Back,97371.0,57,"['french indie pop', 'new french touch', 'tropical house']","['at (1)', 'fr (2)', 'de (1)']"
7dNlfF1yoOCoclHmZuUemi,Paola Turci,97307.0,41,"['classic italian pop', 'italian adult pop']",['it (2)']
7xQTON6uj7akAGzlanUzy3,Charlie Winston,97143.0,45,"['french indie pop', 'uk alternative pop']","['at (2)', 'fr (2)', 'de (2)']"
04XdCDDrPnnqidaVBTOQjt,Hernan y La Champion's Liga,96920.0,54,"['cumbia pop', 'cumbia villera']",
44hJXrVhoyA1fV1dn4wdHC,VI-EM,96879.0,37,['cumbia pop'],"['ar (3)', 'bo (1)', 'uy (9)']"
0JEvQJxxsnNUo6LQygr4AL,Neon Jungle,96876.0,38,"['girl group', 'post-teen pop', 'uk pop']",['gb (1)']
4xgFgBZ7CRtgtHcziClOwQ,MOGUAI,96828.0,55,"['edm', 'electro house', 'german techno', 'house', 'pop dance', 'progressive electro house', 'progressive house']","['be (1)', 'bg (1)', 'cz (1)', 'ee (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'my (1)', 'mt (1)', 'nl (1)', 'pl (1)', 'sg (1)', 'sk (1)', 'ch (1)', 'tw (1)']"
38CvLGTsjtoloDgv3OKQp8,Robinson,96816.0,49,"['alt z', 'australian pop', 'nz pop', 'uk pop']","['au (3)', 'at (1)', 'be (1)', 'bg (1)', 'cy (1)', 'cz (1)', 'ee (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'nz (3)', 'ph (1)', 'ro (1)', 'sg (1)', 'sk (1)', 'tw (1)', 'th (1)']"
3XTUciJcdix4GkO9YoBdtP,Holden,96796.0,46,"['italian hip hop', 'pop virale italiano']",['it (3)']
0ZLfGbfO9xjpfna1pN8BeX,Krezip,96677.0,52,"['dutch pop', 'dutch rock']",['nl (4)']
37CCQimXW1OQxpV39hMCPC,Pavel Callta,96658.0,41,['czech pop'],['cz (3)']
0tR60pwxQ5WKjPxQcKoCQ7,Messiah,96597.0,58,"['trap dominicano', 'trap latino']","['do (11)', 'es (1)']"
3FdLhnmXynPvZkbILPpB6d,Ladysmith Black Mambazo,96543.0,51,"['afropop', 'south african choral', 'world']",
3a1dEAwuUq0r3u1Np9ILJ1,Olszakumpel,96476.0,52,['polish hip hop'],['pl (5)']
1UtaXKnNyKhj0efXu2rD5t,Eugenio In Via Di Gioia,96243.0,45,"['indie folk italiano', 'italian indie pop', 'turin indie']",['it (1)']
5mPOOZTRDsRf0iIXixzfgn,Yung Kafa & Kücük Efendi,96243.0,52,"['german cloud rap', 'german hip hop', 'german trap']","['at (1)', 'de (9)']"
6lOC7lwSO1ql4Gc2Y3QObY,East 17,96094.0,46,"['boy band', 'eurodance', 'europop', 'hip house']","['gb (1)', 'ie (1)']"
6tMb6Fah1HWzlaHE9ylNGJ,Dubosky,96076.0,42,['panamanian pop'],['pa (4)']
61fZH5SxVJDnFnocMMPwCF,Play69,96047.0,41,"['deep german hip hop', 'german hip hop', 'german underground rap']","['at (3)', 'de (9)', 'lu (1)', 'ch (3)']"
1UDGHCGnWyikwidtaymNpz,Takako Matsu,95922.0,46,['classic j-pop'],['jp (1)']
79DSCFvlXAsjytJCUMZ4tb,Mueva Records,95919.0,1,[],"['ar (4)', 'cl (1)', 'py (1)', 'es (1)', 'uy (4)']"
6KskOtymSG2RrswMdNC2zC,Moshiko Mor,95899.0,40,['israeli mediterranean'],['il (14)']
6g7i9qhTwxhEuxNUhU1mCg,IamNeeta,95885.0,44,"['malay rap', 'malaysian pop']",['my (4)']
5Pmsa0FeoMFWsjhpo2bIAK,JIGGO,95867.0,51,"['german hip hop', 'german trap']","['at (1)', 'de (9)', 'ch (1)']"
1PJVVIeS5Wu0wbZDhtC0Ht,Grace Potter,95838.0,53,[],"['us (1)', 'pl (1)', 'tw (1)']"
5sSnMyOXFRHWNFcC2LgdT2,Vassendgutane,95754.0,51,"['classic norwegian pop', 'danseband', 'norwegian country', 'norwegian pop']",['no (9)']
2pbct1ni3yLLAfzrSXQDrH,Kubilay Karça,95753.0,62,['turkish trap pop'],['tr (6)']
4hKkEHkaqCsyxNxXEsszVH,John Travolta,95741.0,66,['hollywood'],"['au (1)', 'at (1)', 'de (1)']"
6tekmZkCK5xHTIwWeqyr0i,Ra'is,95719.0,59,"['german hip hop', 'turkish trap pop']","['at (5)', 'de (15)', 'lu (1)', 'ch (4)']"
5JbALDn35ZrLwVAle4xVqZ,Luca Hänni,95602.0,44,['german pop'],"['at (1)', 'be (1)', 'cy (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'de (1)', 'gr (1)', 'hu (1)', 'is (1)', 'il (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'mt (1)', 'nl (1)', 'no (1)', 'ro (1)', 'es (1)', 'se (1)', 'ch (1)']"
0fTQ3jEDT1eDQG3URLTwEo,Carlitos Junior,95558.0,45,"['reggaeton chileno', 'reggaeton flow', 'trap latino']",['cl (1)']
2UPK6yJypnotLzHuUBiVa2,Diana Navarro,95557.0,49,"['copla', 'pop flamenco', 'spanish pop']",['es (1)']
4fpwOzxFRMVGfd197dKIdY,Boldy James,95497.0,56,"['alternative hip hop', 'boom bap', 'escape room', 'hip hop', 'rap', 'underground hip hop']",
3yDIp0kaq9EFKe07X1X2rz,Nile Rodgers,95457.0,70,['disco'],
2PBhJmRqee1QAyQU2kBu1H,Thåström,95315.0,45,"['classic swedish pop', 'swedish americana', 'swedish punk']",['se (9)']
5V7VvmsDDarTLjURpSEPZl,AJ x Deno,95280.0,20,['london rap'],['gb (1)']
3oVcF3VdpMuvMvLLyHPT4t,Sierra Ferrell,94769.0,57,[],
3b2zi4PtiILG4Iyswyk4LW,Sanluis,94444.0,48,['pop reggaeton'],"['bo (1)', 'co (2)', 'ec (2)', 'pa (1)', 'pe (1)']"
65GDNtLQdPv30IljvoE2KW,Maki,94439.0,55,"['flamenco urbano', 'pop flamenco', 'rock andaluz', 'spanish pop']",['es (1)']
2abTBfFq5PSoASI2PSysLV,Kenny Allstar,94338.0,53,"['uk drill', 'uk hip hop']",['gb (1)']
0zo8fkOQyrawuBfIhy99jb,Hyper Act,94267.0,43,['malaysian pop'],['my (4)']
5LuLeXlnT2jFxbx7Cg7j88,Ady Suleiman,94224.0,47,"['indie soul', 'uk contemporary r&b']",
3eXp28Gf4fOTq0HH1wK2ul,Siles,94166.0,46,"['polish alternative rap', 'polish hip hop', 'polish trap']",['pl (2)']
1CUeN4GnHAGUk9nAXPorF4,Kodie Shane,94120.0,48,"['atl hip hop', 'trap queen']",
5GdspZ491zr64zzwVJJjJZ,Shehyee,94115.0,44,"['pinoy hip hop', 'tagalog rap']",['ph (1)']
5mnS9jJdKQQcRSqFu5YPVe,Auli'i Cravalho,94113.0,63,"['disney', 'hollywood', 'movie tunes', 'show tunes']","['us (1)', 'gb (1)', 'au (1)', 'is (1)', 'id (1)', 'my (1)', 'nz (1)', 'ph (1)', 'sa (1)', 'sg (1)']"
2Ss73LwiIQQRLr9OoLQfuy,WILYWNKA,94027.0,47,['j-rap'],['jp (1)']
1IDuSpntFl2Mutofvrrutc,Jason Chan,93878.0,48,"['c-pop', 'cantopop']",['hk (25)']
3g6GiVVg4ynji0D8f93bHZ,Soufiane Eddyani,93856.0,38,['belgian hip hop'],"['be (5)', 'nl (6)']"
46lnlnlU0dXTDpoAUmH6Qx,Lou Bega,93687.0,60,['latin pop'],"['ca (1)', 'fi (1)', 'de (1)', 'ph (1)']"
3XqH4FcUOrw2gw7L3BBaDn,Arttu Wiskari,93624.0,48,"['finnish dance pop', 'finnish hip hop', 'finnish pop', 'iskelma', 'suomi rock']",['fi (32)']
7MlotYZhHjOlXcvmwrITj8,Tep No,93609.0,56,"['deep house', 'deep tropical house', 'indie poptimism', 'indie soul', 'new french touch', 'tropical house', 'vapor soul']","['lv (1)', 'lt (1)', 'lu (1)']"
2Ltr0s15RyvsjqWzSmiSRs,Allday,93567.0,50,"['australian hip hop', 'australian pop', 'australian trap']",['au (3)']
6GYXfifD78PYARjZzxQzrG,Benjamín Amadeo,93512.0,51,"['argentine telepop', 'cumbia pop', 'pop argentino']","['ar (1)', 'uy (1)']"
7dIDQEphDdlOMuXkw6IGrF,Killer Kamal,93475.0,44,['dutch hip hop'],"['be (1)', 'nl (8)']"
0kXCdaJ7C5MD27jXxzvHsa,Ahrix,93464.0,51,['gaming edm'],
6bwkMlweHsBCpI2a0C5nnN,D Double E,93451.0,48,"['bassline', 'grime', 'uk alternative hip hop', 'uk hip hop']",
7mcJN2bWqCv7jvykgHp4KN,La Nueva Escuela,93291.0,44,"['dembow', 'dominican pop']",['es (1)']
2FHOS0GkJv3EyT8a9BhP9E,Cir.Cuz,93128.0,46,['norwegian pop'],['no (16)']
4dYQmk5ma04mZ1KJ9KkAQK,Kacy Hill,93101.0,62,"['electropop', 'indie pop', 'indie poptimism', 'la pop', 'modern alternative pop', 'uk pop', 'vapor soul']","['cz (1)', 'lt (1)', 'sk (1)']"
38iqZSGa2pvToKrMISU8g1,TEDE,93101.0,50,['polish hip hop'],
7DdW8Ert3Z36hb1FkaZWiI,Elastinen,92981.0,48,"['finnish dance pop', 'finnish hip hop', 'finnish pop']",['fi (49)']
207wrLMuGP7znQqdIaMCaJ,Yordano,92918.0,46,"['classic venezuelan pop', 'tropical']",['pe (1)']
6UlNIFEuWlBqb4TvlVCekq,Kirsty MacColl,92890.0,48,"['classic uk pop', 'new wave pop', 'pub rock']",
7jXoGtR69J2iYCefc58MZX,Twins,92440.0,45,"['c-pop', 'cantopop']",['hk (3)']
1Uk1GyijF6fSfX4mWq5bfR,Samia,92302.0,52,"['art pop', 'indie pop']",
4GLJPBj5Cdr9AgLKvLWM4n,Dragonette,92276.0,57,"['alternative dance', 'canadian electropop', 'canadian pop', 'dance rock', 'electropop', 'metropopolis', 'neo-synthpop']","['ca (1)', 'es (1)']"
5M5PjPSiKeXynM6Ohu350r,O-Zone,92194.0,57,"['bubblegum dance', 'eurodance', 'europop', 'moldovan pop']",
3XcCT5MPlQPWFTJyzXbfuX,Maejor,92081.0,60,['detroit hip hop'],"['co (1)', 'dk (1)', 'fr (2)', 'no (1)']"
6S0IvKlvPMX1RtAYtVpUV8,Drax Project,92072.0,57,"['australian pop', 'nz pop']","['au (4)', 'ca (1)', 'cy (1)', 'dk (1)', 'ee (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'mt (1)', 'nz (12)', 'ro (1)', 'sg (1)', 'sk (1)']"
5PlfkPxwCpRRWQJBxCa0By,HUGEL,91985.0,66,"['deep house', 'edm', 'pop dance', 'tropical house']","['at (2)', 'fi (1)', 'fr (1)', 'de (2)', 'lu (1)', 'pl (1)', 'se (1)']"
7Czvx73uua4PB239Dza1Je,Olvidate!,91887.0,34,['cumbia pop'],"['ar (2)', 'uy (5)']"
4maR8o69pil8CrclOiFVVW,MC HotDog,91882.0,49,"['mandopop', 'taiwan hip hop', 'taiwan pop']",['tw (8)']
5f5mH9BDkeyXmDbzevu38d,Alfons,91841.0,58,['melbourne bounce international'],"['at (1)', 'cz (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'lt (1)', 'nl (1)', 'no (1)', 'pl (1)', 'se (4)']"
6roDXEmZ6AARdOUv6x5U2v,Felix Cartal,91766.0,57,"['canadian electronic', 'edm', 'electro house', 'electropop', 'indie poptimism', 'pop dance', 'pop edm', 'tropical house']",['ca (3)']
6cAstWrYVb1BxHyRQJJskF,be vis,91721.0,47,"['polish hip hop', 'polish trap']",['pl (1)']
3c9CUpHeB5BCQOHp8uiPzY,Ellinoora,91719.0,46,"['finnish dance pop', 'finnish pop', 'suomi rock']",['fi (40)']
4ArPQ1Opcksbbf3CPwEjWE,Emilee,91652.0,61,['social media pop'],
44FnIf8PhG6EQRIoENsXu3,Janusz Walczuk,91620.0,58,"['polish hip hop', 'polish trap']",['pl (10)']
4veIvBHKoUacjuoMOm3vsg,Ten Walls,91607.0,43,['lithuanian electronic'],"['gb (1)', 'at (1)', 'be (1)', 'de (1)', 'gr (1)', 'hu (1)', 'ie (1)', 'lv (1)', 'lt (1)', 'mt (1)', 'nl (1)', 'pl (1)', 'ch (1)']"
5JYo7gm2dkyLLlWHjxS7Dy,Sandro Cavazza,91478.0,66,"['swedish pop', 'tropical house']","['no (1)', 'se (9)']"
2Qq9xKJKNbWzXQpO9ueKwc,Ilir7,91425.0,39,"['dangdut', 'indonesian pop rock', 'indonesian viral pop']","['id (2)', 'my (1)']"
5mM9eNte0aWttOiMhPb2dM,My Little Pony,91359.0,53,"['cartoon', 'pony']",
3TnHUGTOpN3yuYw59iGMSd,Serena,91305.0,57,[],"['in (1)', 'tr (1)']"
0HSGpDMeXaEmH5aUIHjnBF,Kiko Rivera,91276.0,45,"['electro latino', 'flamenco urbano', 'pop flamenco', 'spanish pop']",['es (3)']
0UwDgULqasKVT9gjTZsmIn,EREN CAN,91186.0,47,"['german hip hop', 'turkish trap pop']","['at (1)', 'de (9)', 'ch (1)']"
0vZAzVAFQL1gKLBPfnXMaS,Jack The Smoker,91138.0,47,"['italian hip hop', 'italian underground hip hop']",['it (1)']
61HS7DjYDQIkKSeGvpqmJh,Winston Surfshirt,91093.0,52,['indie soul'],['au (1)']
1eoyu9uAivE7Jwak40J1MW,Bilal Hassani,91088.0,41,"['eurovision', 'francoton', 'variete francaise']","['cy (1)', 'ee (1)', 'fr (1)', 'gr (1)', 'is (1)', 'il (1)', 'lt (1)', 'mt (1)', 'se (1)']"
5oqLnVZzJJXE3YnzzZfRKu,F.I.R.,91068.0,52,['mandopop'],['tw (10)']
2O8MDsUKNHTgwoodOefHYD,M. Nasir,90921.0,39,"['classic malaysian pop', 'keroncong', 'malaysian indie', 'rock kapak']","['my (2)', 'sg (1)']"
1sLot73qJ4Vbh4nPuwzvj9,Salamandra,90874.0,39,['paraguayan rock'],['py (16)']
1Pu2OFhNGOTakxDgxoIXiv,Diego Boneta,90846.0,51,['latin arena pop'],['mx (3)']
0C6qzW0Am8OVyHSoT57fnC,Thelma Plum,90842.0,52,"['australian indie', 'australian indigenous', 'australian pop']",['au (2)']
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,90775.0,65,"['hip hop', 'rap', 'southern hip hop', 'trap']","['us (10)', 'gb (3)', 'au (1)', 'at (2)', 'be (1)', 'bg (3)', 'ca (7)', 'cy (2)', 'dk (1)', 'eg (1)', 'ee (1)', 'fi (1)', 'de (2)', 'gr (2)', 'hu (1)', 'is (5)', 'ie (1)', 'il (1)', 'lv (3)', 'lt (2)', 'lu (3)', 'ma (3)', 'nl (1)', 'nz (1)', 'no (1)', 'pt (1)', 'ro (4)', 'ru (1)', 'sa (1)', 'sk (2)', 'za (7)', 'kr (2)', 'se (1)', 'ch (3)', 'ae (3)']"
47yRnoOUz46ZKr9W3mKn5Z,Lil Toe,90605.0,53,"['dark trap', 'underground hip hop', 'vapor trap', 'viral rap']",
7iW0o1suit8xY24m9M5L0u,De Vet Du,90512.0,53,"['fotbollslatar', 'swedish eurodance', 'swedish pop']",['se (17)']
6XvKTz2XRPwlry0UdjqoKq,Ghetto Kids,90428.0,55,"['mexican pop', 'perreo', 'reggaeton mexicano']","['ar (1)', 'bo (1)', 'cl (1)', 'ec (2)', 'sv (2)', 'gt (1)', 'hn (1)', 'mx (4)', 'ni (1)', 'py (1)', 'uy (1)']"
6YlGm6QDrC3TOknYcHjt62,Juno Mak,90365.0,46,"['c-pop', 'cantopop']",['hk (35)']
2CgPBdrhhS17cwVDnnq7Up,The Shin Sekaï,90358.0,44,"['francoton', 'pop urbaine']",['fr (1)']
74VKtdiqmUGvy1MXU8cHBX,Maycon e Vinicius,90347.0,42,['sertanejo pop'],['br (1)']
2P87oRX5tCFl1PYQRbPCPD,Admiral P,90322.0,43,"['norwegian hip hop', 'norwegian pop']",['no (6)']
1uUuCEXmWpKN2YLl5xSoT2,$hirak,90233.0,57,"['dutch hip hop', 'dutch rap pop']","['be (4)', 'nl (17)']"
26OrZl5U3VNGHU9qUj8EcM,Shift K3Y,89940.0,58,"['deep groove house', 'house', 'pop dance', 'tropical house', 'uk dance']","['gb (2)', 'no (1)']"
5i84V8Zk7YqCN6xxb7SWgw,Samantha Jade,89790.0,45,"['australian pop', 'australian talent show', 'dance pop', 'post-teen pop', 'uk pop']","['ar (1)', 'au (4)', 'nz (2)']"
2ledyuziz6YjLK5Dw483Oc,DJ Paul,89470.0,61,"['bounce', 'crunk', 'gangster rap', 'memphis hip hop', 'trap', 'underground hip hop']",
03eZ4y8baXNaR68hpkkDoq,Amuly,89399.0,54,['romanian trap'],['ro (30)']
2Rum2rwDio2My0Md24m3Oa,Fly Project,89350.0,53,['romanian pop'],"['ar (1)', 'cl (1)', 'cr (1)', 'ec (1)', 'sv (1)', 'fr (1)', 'gt (1)', 'hn (1)', 'it (1)', 'mx (1)', 'pa (1)', 'pl (1)', 'ro (1)', 'sa (1)', 'es (2)', 'uy (1)']"
5VzicjuhIv0IwMz15hEORa,VLOSPA,89262.0,52,['greek trap'],"['cy (4)', 'gr (21)']"
45kyLFJs5SIEqyzfVopuSc,Bryan White,89215.0,50,"['country', 'country rock', 'oklahoma country']",['ph (1)']
2iUbk5KhZYZt4CRvWbwb7S,LunchMoney Lewis,89168.0,54,['miami hip hop'],"['us (2)', 'gb (1)', 'ar (1)', 'au (2)', 'at (2)', 'be (2)', 'bo (1)', 'bg (1)', 'ca (2)', 'cl (1)', 'co (1)', 'cr (2)', 'cz (2)', 'dk (1)', 'ec (2)', 'sv (1)', 'ee (2)', 'fi (1)', 'fr (1)', 'de (2)', 'gr (2)', 'gt (1)', 'hn (1)', 'hk (2)', 'hu (2)', 'is (2)', 'ie (2)', 'lv (2)', 'lt (2)', 'my (2)', 'mt (1)', 'mx (2)', 'nl (2)', 'nz (2)', 'no (2)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (2)', 'pl (2)', 'sg (2)', 'sk (2)', 'es (2)', 'se (2)', 'ch (2)', 'tw (2)', 'tr (1)', 'uy (1)']"
3PP4drc6wQuyKstnJfXpu1,JAZN,89115.0,46,['german hip hop'],"['at (4)', 'de (11)', 'ch (3)']"
1FY8kqUQKHwjibwLbp5cey,Eelke Kleijn,89076.0,49,"['progressive house', 'tech house', 'tropical house']",['nl (2)']
49faW2w8eguUIAG5c85KcD,Venerus,89017.0,55,"['indie rock italiano', 'italian hip hop', 'italian indie pop', 'milan indie', 'r&b italiano', 'rome indie']",['it (3)']
1PaWbLip9XRxkmxmkzee1p,Yasemin Mori,89012.0,42,"['turkish jazz', 'turkish rock']",
55e3PARQefUOrTPIDTbURW,Roi Méndez,88964.0,40,"['latin talent show', 'latin viral pop']",['es (4)']
0VQKssIfRKfSd7IfW3JIP1,Thomston,88874.0,39,"['etherpop', 'indie electropop']",['fr (5)']
